,screen_name,text,tweet_id,cluster_pred
640,BieberlyAriana,@kanyewest come fix this https://t.co/KRgLLjQi5f,777715164628082688,0
641,SweetGeek17,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/fxVv5O2wvK",777715166066511873,1
642,bonsikoy,Zuhair Murad always delivers. ❤️ https://t.co/DRvG1EdYu6,777715166200803329,0
643,dustinteeth,Ganhar o emmy é legal mas vcs viram a barb toda arrumada? #Emmys https://t.co/2gdurb1hib,777715166972698624,0
644,Estevao_MSantos,This guy @jimmykimmel was the best presenter of #Emmys this year! LOL,777715168117678080,0
645,LineJuliao,POR NADA!!!!! https://t.co/PtF2avgXZs,777715167887028224,0
646,AwkwardGirlLA,Loveddddddd it!!! 👑👑😻😻 https://t.co/O3RSVPc6N8,777715168289533954,0
647,magalhaez_,Tatiana agradecendo aos fãs do clone club é muito linda mds https://t.co/kDsihliSnC,777715171137560576,0
648,Melquiiades2,Tão previsível 😍😍😍 https://t.co/MkSrSlgzwi,777715171749953536,0
649,EstyyBoo,I'm so glad!! She deserved it 👏🏽 https://t.co/NPUmuv3z4m,777715176279711744,1
650,StealsAllHearts,"How I'm ending my #SundayFunday. No, not by pretending to be Bambi, but by watching the #Emmys. https://t.co/QP2j8nvoct",777715176640577537,1
651,Variety,"John Travolta calls the current state of TV ""liberal"" (Watch) | #Emmys #PeopleVsOJSimpson https://t.co/EH2N6vHDE7",777715177877757953,0
652,TheBlueKid87,Awesome #MrRobot #RamiMalek https://t.co/ipZ4gvDfqE,777715178401968128,0
653,Rute_Glaucianny,my incredible cast! QUE METADE SOU EU!!! https://t.co/FbyjTPuz8B,777715178913882112,0
654,cafe_sem_po,American Crime Story rox #Emmys https://t.co/chO79sQZ5r,777715178779643904,1
655,TrenIDN,#Detikcom: Penjagaan Emmy Awards 2016 Diperketat Pasca Ledakan di New York #Emmys https://t.co/1jJhzDsdyj via det… https://t.co/JHenrPvnlr,777715179832377344,1
656,Memi_5H,"Game of Thrones 🏆
#Emmys 
#GameofThrones",777715180725673984,1
657,kristenewing,LOVE @OfficialJLD. You are incredible. #AllTheFeels 😭 #Emmys,777715180104916992,1
658,bengalchic7,"I think the #NutrishDog was dressed to impress at the #Emmys
https://t.co/LiYjP3ng0l",777715182424485888,1
659,Xxsuprem,Não me canso desse discurso. Não me canso dessa mulher. Não me canso. https://t.co/Yul2fu94pt,777715182965489665,1
660,TrendTopicsMex,"Puebla
1 #MasterChefMx
2 #Emmys
3 #HoyNoVoyAMisaPorque
4 #FelizDomingo
5 Puebla
6 #YoCreoTour
7 Mr. Robot https://t.co/8dkxmvMwEO",777715182168444928,1
661,OnMyDVR,I like #JohnOliver &amp; his show but #Kimmel needs some love. He's busting his ass 5 days a week doing the best late night there is #emmys,777715184035037185,1
662,KurtLara25,"EW : The #KeyAndPeele stars say they ""quit at the right time"": https://t.co/Rmi0hImGuh #E… https://t.co/ZuDQ0zSaAd) https://t.co/0i8BrwMI7K",777715183242342400,0
663,AliciaMellark,❤️Enhorabuena bebéeeeeeee❤️ #Emmys @tatianamaslany https://t.co/Z5Q9bdCuMc,777715185616351232,1
664,chelseagray0,reasons to love em https://t.co/p8vbK0odag,777715188099231744,0
665,Agent_Daydream,OMG!!!!!!!! MY BOY WON!!!!!!!! CONGRATS @ItsRamiMalek !!!!!!!! #Emmys https://t.co/6QuylKwmhY,777715188665417728,1
666,dmackdaddy,I hope OJ gets an #Emmy! #Emmys 2016: The People v. O.J. Simpson dominates with limited series wins. https://t.co/0tMiXCkZ3Z,777715195363794944,1
667,SilkaRodriguez,Momento historico para Maggie Smith al fin le dan su #Emmys https://t.co/acl2fOJqWD,777715196366389248,1
668,Imtiaz_Knowles,Today #emmys have been given where #orphanblack's #tatianamaslany wins #bestactress! #congrats,777715198820020226,1
669,FloggerMiester,"People who have nothing to hide don't smash phones with hammers.! 

#morningjoe #WheresHillary #Trump #GoBlue #Emmys https://t.co/KAAoTSrN2d",777715200019533824,0
670,phynissim4,AMEI ESSE EMMY https://t.co/k2SLy0bf4e,777715200145227776,0
671,poLixkLein,Tatiana Maslany finally won the #Emmys for Outstanding Lead Actress in a Drama Series. I'm pretty sure @annecurtissmith will be thrilled.,777715203093831680,1
672,emilymusilchrch,@HBO #Emmys https://t.co/NV9n4XYXWG,777715203286769665,0
673,EddyRhae,EliteDaily: LIVE FROM NEW YORK IT'S THE SNL CAST REACTIONS TO KATE MCKINNON'S BIG WIN #Emmys nbcsnl … https://t.co/zHhthstKmr,777715204851466244,1
674,samsound,She done did it! #CloneClub #Emmys https://t.co/wO6T0MDhuF,777715205811818496,1
675,EddyRhae,EliteDaily: Fun fact: Game of Thrones now has the most #Emmys out of any show to ever exist ever #GOT https://t.co/liB3uOseBT,777715208412364800,1
676,AFFOnStory,Congratulations to all of the #Emmys nominees and winners! Thank you for providing us with such great stories and entertainment.,777715208504561665,1
677,hastalavistaok,Eleven muriendo por dentro porque conoció a Jon Snow #Emmys #HastaLosEmmys https://t.co/CjZbZcZYOc,777715206948544512,0
678,dailyNewsVzla,#Emmys https://t.co/HJ30lOaLVG,777715210295644161,0
679,LelaLee,@jillsoloway Congratulations Jill! #Transparent #emmys #JILLSOLOWAY https://t.co/06rjY25kv0,777715209733451780,0
680,tacaaaaaa,Winter is coming! Game of Thrones is my choice for best drama series in @CoxComm's #Emmys poll! https://t.co/LjOTbS15pf,777715210513547264,1
681,lanadelbellas,A TV SHOW https://t.co/g5BPrjUieg,777715211243356160,0
682,thehouse911,الفشيخ👌 https://t.co/EntnIBVpgp,777715211973328896,0
683,natitrincheri,Nada más que acotar https://t.co/KVWFcCqA5b,777715212271153152,0
684,_jorgevb,boa noite pra quem é fã da série mais premiada da história #Emmys GOT,777715213764268032,0
685,niallcontrole,Hey Emmys porque exatemente o bonequinho que acompanha é um homem!!? Só homens ganham prêmios ai!?  #Emmys,777715214682816512,1
686,BruceMacK123,Richly deserved. Incredible performance #Emmys https://t.co/YI9W5dg0oE,777715214536015873,1
687,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋  #ICUPro2FMxDhyoHaw
⒌ 10.00 WIB

2016/9/19 10:02 WIB  #trndnl   http://www.trendinalia...",777715216054222848,0
688,dsrbroadway,Wow good point. Didn't even think about it either. Times have definitely changed. #Emmys https://t.co/6GpoYaF43T,777715215924334596,1
689,p_alexander4080,#Emmys So happy @LouieAnderson won the Emmy! So deserved!,777715216352210944,1
690,yeol_mizpah407,Congratulations to the casts and crews of #GameOfThrones for winning #Emmys award for Outstanding Drama Series. https://t.co/tWPFJhBTHz,777715215983009792,1
691,Hashtag_TTI,"⒈  #Emmys 
⒉  #SeninJuara
⒊  #TheLightOfAceh
⒋ 10.00 WIB
⒌  #KelapaWar

2016/9/19 10:34 WIB  #trndnl   https://t.co/8MdQhlLEAQ...",777715218671669249,1
692,FakeToniaTodman,"Giuliana Rancic, who works for a fashion show, asks celebs at the #emmys what they are wearing. How dare she do her job!",777715221385273349,0
693,bpulsetech,"Rami Malek picks up 'Mr. Robot' Emmy, honouring outcasts everywhere https://t.co/Bg7vm8GjDk #Emmys https://t.co/kcsHvlXvu9 #bpulse #tech",777715221498507264,0
694,SequeiraOriana,jajaja son unos bombones 😍 https://t.co/zxQZfxjlW2,777715221922213888,1
695,suicideskrill,gente se tá difícil pra nois imagine pros haters de got sinto mt :( #Emmys https://t.co/mnJGX79zIb,777715221183995904,1
696,amyjaay_,"About time @tatianamaslany won an Emmy! So well-deserved, what a talent 👏🏼👏🏼 @OrphanBlack #CloneClub #Emmys",777715223243264000,1
697,Fair_Gundon,Always knew that it was the best show ever made but now I can say it's official. #Emmys #Emmys2016 #GO#GameofThrones https://t.co/f39vo7Bxt1,777715222723178496,1
698,TrendTopicsLa,"País  Mexico 
1 #MasterChefMx
2 #Emmys
3 #LadyCelos
4 #NoPuesQueSabroso
5 #TeamCapiJosGetDumb
6 Rami Malek https://t.co/ZSHGLiSOaO",777715223637524481,0
699,R4W13Y,There is a god and he hasn't abandoned us yet https://t.co/SfQ4Y9Ofkq,777715224510070784,1
700,The_Asean,@sarahquattrocki ✊🏼👀🐐 https://t.co/lry3qZPq3O,777715225625698304,1
701,broadshlders,SHE IS GLOWING YES BABY https://t.co/TmanRE5z8K,777715226292674561,0
702,Sp47Steve,I think the #NutrishDog was dressed to impress at the #Emmys https://t.co/4CtWxUo9nh,777715227047624704,1
703,Mosun___,Honestly. Truly. iconic https://t.co/iw8fywusDo,777715229408886785,0
704,ThisJayThomas,Congratulations also to @ItsRamiMalek. His performance in #MrRobot has been nothing but fantastic since the very first scene. #Emmys,777715229480329216,0
705,eusoustef,A GENTE SENTIU O IMPACTO @carolmoreira3 #Emmys https://t.co/tiyGHzPQUz,777715229316771840,1
706,TelevisionAcad,"#Emmys winners for Guest Actress &amp; Actor, Drama: Margo Martindale (@TheAmericansFX), @HankAzaria (@SHO_RayDonovan)! https://t.co/iUH9jWdLSa",777715230772072448,1
707,EggyMcLove,Congrats to My Favorite Comedian @AzizAnsari. #Emmys #Emmys2016,777715232135376896,1
708,CNET,"'Game of Thrones' wins Emmy for best drama, makes history https://t.co/VhhtLA3BNV #Emmys https://t.co/tDJrza0GCh",777715231158112260,1
709,saucynyla,Congratulations nominees 👏🏽 #Emmys,777715233301200896,0
710,alzkurti,@H_rsenal https://t.co/hFiPecrnip,777715232131153920,0
711,AppleandEve_,"Winner of ""Best Juice Box Featured in a Lunch Bag"" goes to... #Emmys https://t.co/JmdCah9AwU",777715232101859328,0
712,bmarchant3,#Emmys #Emmys2016 https://t.co/6Wv7P8CQf9,777715234161254404,1
713,radenemti,Los amo mucho https://t.co/EJpkuPswlR,777715233943121920,0
714,stacylf9,One of my all-time favorite shows. Just discovered it’s on Netflix — time for a rewatch! https://t.co/xGXDSc46Qs,777715235016708097,0
715,heyoobeb,THE BEST TV SHOW IN THE WORLD!👸🏻🔥🐉 https://t.co/QTqERdykmj,777715235452891137,0
716,golnaralgamar,#Emmys اما سلينا غوميز فازت بالأيمي توني ادري https://t.co/P3DdvnZDye,777715233636909056,0
717,NachoCagliero,La mejor https://t.co/uQUNSiqW4e,777715236266737664,0
718,sherrisnelling,Forget the #Emmys - read my interview with a true TV icon Norman Lear for PBS @NextAvenue https://t.co/ZgCktqvRdh,777715236421992448,0
719,FrReigns,I love @pattonoswalt so much. He's had a tough year &amp; he deserved his #Emmys2016 win. https://t.co/P9wP6Ytrzw,777715237172707328,1
720,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/FtwVjedhZr",777715236136624128,0
721,gabrielbulhao_,Meu shipper ♡♡♡♡ https://t.co/SpKMK4lsqa,777715237919289345,0
722,claire_maree98,YAASSSS SO PROUD OF THIS BEAUTIFUL WOMAN!! @tatianamaslany https://t.co/Duqf75m1xj,777715238711853056,0
723,Bates123_,#NOTRUMP  #LGTBQ #Emmys #JILLSOLOWAY https://t.co/rFYCwpEWzu,777715240158978049,0
724,Ahmaditis,سعيد بالإنصاف لمسلسل American Crime Story 😻 و Rami Malek بس ليتها كملت Kirsten Dunset اللي قدمت أداء خرافي #Emmys https://t.co/iSf37tOSUj,777715238376501252,0
725,cptnbmrng,YES BABY BOY !!!!!!!! https://t.co/jbCWoBR2v6,777715240553242624,0
726,maggieeev,"Congrats, @TatianaMaslany!!! @OrphanBlack #Emmys https://t.co/oBDOSd6h9e",777715241555664896,1
727,rkaurt,.@jimmykimmel and @torikelly the best part of tonight's #Emmys,777715242352517120,0
728,moteldosbatista,cast de stranger things cantando no #Emmys pre-show appreciation tweet https://t.co/4Ex3FYWmWM,777715244349218816,1
729,TrendTopicsEsp,"Palma 
1 #DBT2GH17
2 Cantera Real Betis
3 Madrid
4 #Emmys
5 #EnergyHorrorStory
6 #TOPTR3CE
8 Transparent https://t.co/quUmmNoF2w",777715244932005890,1
730,beeldias12,Ele é tão fofinho. Quero ele num potinho 😻💘 https://t.co/2en5tfxeaf,777715244454076416,0
731,Mainstreamgoere,Josh Washington hat einen Emmy gewonnen. #Emmys,777715246911938560,1
732,martinboix,La competencia es por el segundo lugar. El trono tiene dueño #GameofThrones #Emmys https://t.co/2RR9se7wdC,777715247582937090,0
733,taay_oliv,"""Game of thrones é a série mais premiada da história""
 #Emmys https://t.co/7u3RVql9Xl",777715247566168065,1
734,florocampo15,GamesOfThrones la mejor.. Lejos ❤ #Emmys,777715249168416769,0
735,Superman6927,👍🏼 @SammaJurd https://t.co/VYDMQVC8A1,777715250053296128,0
736,leopi_loki,"에미상 2016 톰 히들스턴 (4)
#Emmys2016 #Emmys #TomHiddleston #TheNightManager https://t.co/trxTgF8g83",777715250095271936,1
737,NikieMoto,"Cheering so much for @tatianamaslany. A show and performance(s) that move the heart, feeling the love. #CloneClub https://t.co/z6DIYHgPiJ",777715250858717184,1
738,alanroboto,faltou verba para o buffet! https://t.co/fjqqgARzLI,777715252100263936,0
739,LispaLui,DRACARYS!!! 🔥🔥 https://t.co/ZMdualP4vU,777715252653797376,0
740,Sherspiz,That emmy speech was awesome!  Lol #Emmys #JuliaLouisDreyfus,777715252809129984,0
741,miikeywhatsits,So is Sunday  nights award shows a  white thing or what #Emmys #Emmys2016 #EmmyForMaslany,777715254067355648,0
742,woodcock_peter,love Love LOVE!!! https://t.co/jNHNDZsitC,777715253941510144,1
743,adriennelwarren,Wore these clutches for the @TheTonyAwards !  They are incredible.  Obsessed!! 👛 https://t.co/117zmVXse8,777715254201552896,0
744,amrandcenzia,AWEROSDFHLAKSFDHOAWEF https://t.co/5Vl8Uvjn7R,777715255015313408,0
745,WattSopa,😱😱😱 https://t.co/FIDAbeWL3P,777715257598812160,0
746,bonsikoy,She is amazing. Beautiful! https://t.co/4FLY2ZKrW7,777715257510797314,0
747,CliveAintNoJive,"I think the #NutrishCat rocked the red carpet at the #Emmys.
https://t.co/Qs7QibF2CF",777715258957987840,1
748,NancySawyerFox,#Veep winning is so well-deserved! That's the only show I watch twice so I don't miss even one hilarious joke! #Emmys2016 #Emmys,777715259540774912,1
749,sarabertsch,Now I can say I've interviewed an Emmy Winner. Congrats Louie! #Emmys2016 https://t.co/CoHrRBu5wp,777715260803338240,1
750,Jhall1523,#Mamba https://t.co/iRrVnOYaus,777715261252263936,0
751,t1c14,Que creativos con las fotos de los #Emmys spoilers! !,777715264615960576,0
752,scarletwitcxh,parece eu escolhendo um lugar na hora do enem https://t.co/iaW5J4kAl0,777715264301465600,1
753,xHollyray,#Emmys,777715265295581184,1
754,TrendTopicsBra,"Fortaleza 
1 #Emmys
2 #Fantástico
3 #AnittaNoMultishow
4 #CerimoniaDeEncerramento
5 #ThatsMyGirlTODAY https://t.co/PHLTvS6SY9",777715265630941185,0
755,elused,mis pequeñes 😭❤ https://t.co/CR5sX8wWVU,777715267052924934,1
756,onlyouchris,Aun Somos TT @CNCOmusic ✌🏻✌🏻✌🏻👌🏻👌🏻 @cncopanamaofc https://t.co/nmkoomvZQl,777715271888936961,0
757,vincentengene,Htgawm sana sa #Emmys huhu,777715272194981888,0
758,JennniCruz,Can you imagine going up against Kevin spacey and actually winning 😂 https://t.co/usyX6Gb5RB,777715272874496000,0
759,SuperboyJohnson,The #Emmys for Drama Series Lead Actress goes to @tatianamaslany for @SpaceChannel &amp; @BBCAMERICA's @OrphanBlack. https://t.co/WJ5qxgNIK2,777715275697418240,1
760,EmpressLaina,CHRISTINEEEE 😭😭😭 https://t.co/BwKkww4nz9,777715276188160000,1
761,ninza0,👏🏼 good job mr robot https://t.co/xyKRJMs6AO,777715276137791493,0
762,TheAbsTimes,"'Game of Thrones' wins Emmy for best drama, makes history https://t.co/jG9VvQnAG9 #Emmys https://t.co/VwdA6kYva6",777715277148684288,1
763,JessieVargas51,@OrphanBlack !! #emmys winner,777715279505690625,1
764,gd12knw,"The best ""crooks"" awards go to Dumb &amp; Dumber #Emmys https://t.co/aEJ81Fr0v9",777715281238130688,0
765,TheNicAnthony,One of my biggest inspirations for filmmaking. Sucks that he isn't with us anymore. https://t.co/VS7qNHh6x0,777715281900822528,0
766,SamFrenchBkshp,"@GREASELlVE won #Emmys  on the day #VanessaHudgens visits us!
#samuelfrenchbookshop #shesthebest https://t.co/N3XsNep8qI",777715281422458880,1
767,alan_marguet,Increíble que house of cards no ganó nada #Emmys,777715285977694209,0
768,michaelacjdb,so fucking hAPPY about tatiana maslani YAY 🎉🎉🎉 #Emmys,777715286296309760,1
769,cinemamuitomais,E a diva da @MsSarahPaulson que finalmente levou o dela também né?! #Emmys #Emmys2016 #Diva #CMM https://t.co/lu6jV4mrTN,777715285163999232,0
770,Grace__Matos,Tão emocionadinha. Hahahahahaha https://t.co/FIQUu2jVhr,777715287059816448,0
771,BrookeMirandaS,BEST news EVER!!!! Well Done Ben!! #Emmys #Bloodline #Emmys2016 https://t.co/F5v7CqIWwS,777715287097434114,0
772,BoyerShalonda,"#تكريم_أمهات_شهداء_الواجب x3m
#Emmys",777715287412109312,1
773,holy_yonce,keep it cute https://t.co/UMQpDOBBR6,777715288032837632,1
774,Adel__Almalki,"( #Emmys )O.J. Simpson TV series, and politics, win big at Emmys https://t.co/XHNiG1lu2H",777715288280301570,1
775,HuffPostCaStyle,"And the #Emmys go to #Veep, #PeoplevsOJ, #Transparent... and @tatianamaslany! https://t.co/WbTLue0Anr https://t.co/cjr8cLheZU",777715286636199937,0
776,jackconner123,#Emmys https://t.co/cWnMunY4v5,777715289928658944,1
777,rulicarp,Los amo ❣ https://t.co/GOxRQSAd1b,777715292239716352,0
778,_Teegan_,You're living your best life Trevor  https://t.co/sJNaB8fOhq,777715292885643264,0
779,jamil1985m2,"نتائج حفل جوائز  #Emmys2016 
جائزة افضل مسلسل درامي #GameofThrones 
#تي_في #Emmys https://t.co/2a8nNePmv0",777715290650050564,1
780,wesnala,How is it power wasn't up for any #Emmys. It one of the best shows on TV.,777715295024590848,0
781,izosimalekseev3,"uia
#انتر_يوفنتوس
#مسابقه_سفاري_وسحب_ايفون7
#Emmys https://t.co/vnVSYXOuIv",777715294466928640,0
782,Cindy_Aparicio,Look at this precious sunshine! #EmmyForMaslany #OrphanBlack  https://t.co/Vo3xkGezYx,777715296572366849,0
783,HulaZen,"#BringBernieBack
TELL DNC 202-863-8000
ONLY @BernieSanders BEATS TRUMP
#DNCleak #Emmys 
Hillary Clinton 4 Prison https://t.co/AZFbtIiC8Y",777715295385325568,0
784,volvoshine,Dear @ConstanceZimmer you won in my book...And that's all that matters #Emmys #quinning #UnREALTV #Emmys2016,777715298241609728,1
785,SMullahoo,https://t.co/tEmL7NV9an https://t.co/8AKWzraQmb,777715299063857152,0
786,villena4U,My sweet Jeff Bezos is the Real Star of the #Emmys #ireland 🏆🎤🎺 https://t.co/DChrOtDOvX,777715299995021312,1
787,abby_elliott_,can we talk about @LauraKelly for a sec? lookin flawless at da #Emmys 💘,777715301181890562,0
788,morgantpeacock,I LOVE YOU https://t.co/vemgXEWWoy,777715301139881984,0
789,GinetteServais,"#الشوري_يناقش_سفر_المراه
#للعاطلين_كيف_تقضي_يومك
#ثقف_الجامعي_المستجد_بمعلومه
#ماعندنا_بنات_للزواج
#Emmys https://t.co/DBtEOW2eU8",777715301727297536,0
790,AlMerly,@SebGorka @GOPBlackChick @Thomas1774Paine @TezlynFigaro What's her next position on these issues? Stay tuned... https://t.co/6Mh8PXEo85,777715305590190080,0
791,KanderGlee,"Amanda Peet is the only Amanda I like, so yes, I would refer to her as Amanda Peet as well, Mr. Amanda Peet. #Emmys",777715306219397120,0
792,isvbella,She deadass doesn't need a reason to NOT be smiling https://t.co/9NAnScOSEn,777715306923978752,0
793,AmandaCarpere,#EmmyForMaslanyFINALLY https://t.co/PdIFwHIK1P,777715306487767040,0
794,SantosPatrizia,Ohhh yeahhhh! #Emmys #GameofThrones https://t.co/Ci5kt1rYZe,777715307754455042,1
795,canadanews5,The winners and nominees for the 68th Emmy Awards https://t.co/tMNhf0Ivua  #Emmys https://t.co/NNzdTBUGx1,777715307926487040,0
796,jeanniekins1873,Cosign.  This photo says it all... Yikes.  My hair look exactly like this and I've watched @NFL all day!!! https://t.co/iBlyrUAwLk,777715307775352834,0
797,TanyaHutchins,My fave line of the #Emmys. This goes out to all the casting directors &amp; producers out there. Make history. https://t.co/HjDooABWDr,777715308517883904,1
798,foreverhomes5,Always up 4 good 🎶? Don't miss this @ClarkBeckham concert. Be there 09/24 Get yr tix ⬇⬇ U will b amazed. 🎤🎹🎸 https://t.co/EdWNeIVyvI,777715308824031232,0
799,bellaschneiderr,OH MY GOD @dallysavis https://t.co/TYLYImnC7B,777715310124109825,0
800,ItsFunnecessary,So I'm reading the @Marvel's Jessica Jones did win for the intro music which is cool. #Emmys,777715312867348480,0
801,exSuperman,EW: Beyoncé fans revolt against the #Emmys after #Lemonade goes winless: https://t.co/tnKo2dFa4Z https://t.co/Gu74CpEkXT,777715312984723456,1
802,KristenDimond,"I'm so happy that #TatianaMaslany won, finally!!! #OrphanBlack #Emmys",777715313706020864,1
803,JGlassberg,#emmyready #redcarpetready #emmys #sundaynightfootball #mynight https://t.co/iMH2CIz5YY,777715313550950400,0
804,cmchuaa,that's my boiiii https://t.co/gcO7z60LhU,777715316105187328,0
805,exSuperman,"EW: The #KeyAndPeele stars say they ""quit at the right time"": https://t.co/cd3xrXOG3Q #Emmys https://t.co/mTGMjQ0AFm",777715316772274176,0
806,lilminiracer,Thank YOU @tatianamaslany for bringing these amazing characters to life and to represent diversity on screen https://t.co/6CriWWooKR,777715317984235520,0
807,leahmockingjay,"Uma atriz
Uma séries
Vários personagens
E muitas histórias
Parabéns, @tatianamaslany !
#Emmys #Emmys2016 https://t.co/wilVdOcuSe",777715319490088960,1
808,ErinMorelli,At least #ModernFamily didn't win again? #Emmys,777715319897022464,0
809,abrick55,Queen https://t.co/yFtLNqF1Xt,777715320710508544,0
810,YYZclone,Couldn't be more proud to be a fan and a part of #CloneClub ❤ https://t.co/CmLVeztHHJ,777715321729867776,1
811,cptnbmrng,👏🏾👏🏾👏🏾 https://t.co/OhDhmg0MVa,777715321952014337,0
812,badgalmari,"По мне, самый желанный мужчина на #Emmys - Кит Харинтгтон. Красавец.",777715323357265920,0
813,dougom,FINALLY! @OrphanBlack @tatianamaslany Makes you wonder what a woman has to do! https://t.co/7u0SSdJpQi,777715323109724160,0
814,Agent_Daydream,CONGRATS ON @GameOfThrones #Emmys,777715325647196160,1
815,glenr1031,So very awesome https://t.co/ZBu3wa0A8E,777715324938358784,0
816,BeckyMcsmith,Stay mad https://t.co/56fAzHeRLn,777715325236154368,0
817,Sarah_Stickle,Atta girl @Lesdoggg https://t.co/T3L7Q3u27I,777715326087606272,0
818,jiodeleon,😍❤️ https://t.co/SjC1J4EmjX,777715327413030912,0
819,sehonity,detikcom: Penjagaan Emmy Awards 2016 Diperketat Pasca Ledakan di New York #Emmys https://t.co/0tnD3iYwJ5 via deti… https://t.co/7XRzGaRXRZ,777715328621117440,1
820,mandymopes,i swear @ItsRamiMalek is 18. he has to be just 18. https://t.co/K03qkCMgCF,777715328381952000,0
821,ThatKid_Bubba,Ahhhhhhh! BOTH MY FAVORITE AMYS!!!!! ❤️❤️😍😍😍😍😍😭 https://t.co/6Br3IezFWA,777715328419827713,0
822,Nam_myoho_law,Congratulations to Rami Malek on winning Outstanding Lead Actor in a Drama! #Emmys #ETEmmys  https://t.co/WQBNKglcZF https://t.co/8YKxmzIIae,777715328407175169,0
823,KirstenS,Close enough. https://t.co/74wqFMKsu7,777715329510154241,0
824,_RoboWolf88,: congrats @tatianamaslany #Emmys #CloneClub @OrphanBlack,777715332375048196,1
825,SilasMiami,"Bey: Am I winning?

Emmys: Uhm, Mrs Carter, we can't just...

Bey: Am I or am I not gonna win?

Emmys: No, but--

Bey: *hangs up* 

#Emmys",777715333088047105,1
826,YandieNcube,Awww❤❤❤❤so cute!!!! https://t.co/KolaLTccp8,777715333582901248,1
827,BhumikaMagar,Congratulations to all the winners. #Emmys,777715334136467456,0
828,divasdramaturg,Ending my retweeting extravaganza with this particular tweet because lesbihonest it's gifstrodinary #FuckINeedANap https://t.co/a0UZq3kmjU,777715333712994304,0
829,vallejo_pat,"⚡️ “The #Emmys got the sweetest treat from #JimmyKimmelsmom 🍞🍇” 

https://t.co/XoWxBK2tID Thank you for the sandwiches 😋.",777715334748909569,0
830,misstarslover_,#DRACARYS #Emmys Yassssss 🙌 @GameOfThrones,777715334908219392,1
831,Imtiaz_Knowles,Today #emmys have been given where #orphanblack's #gameofthornes wins #besttvdrama! #congrats,777715334820265985,0
832,SapphAnime,They are soooo cute! https://t.co/gSLFJEwVXc,777715334405128195,1
833,DMcWriterboy,"That #Emmys broadcast looked a lot more like America. We have lots of work to do in #cdntv, if the #crtc would only stop working against us.",777715338272124928,0
834,myxyouth,#Emmys,777715340541329408,1
835,FilmSlateMag,Game of Thrones Wins Outstanding Drama Series https://t.co/60wNNWTPfP,777715341690560516,1
836,EliadeDorne,"*no le veas las tetas
No le veas las tetas #Emmys #GameofThrones  https://t.co/GzqPrTIxKF",777715342265114625,0
837,bekiaes,"Sofía Vergara, Priyanca Chopra y Kristen Bell, entre las mejor vestidas de los #Emmys https://t.co/P2lHR3v08C https://t.co/DFlos6c4Kk",777715341946413056,0
838,omari33196,They'll add us to the equation but they'll never make us equal... #Emmys #LEMONADE https://t.co/NEp0YU9Exb,777715343577919488,0
839,TrumpysTaxes,#CNN @danabashcnn @angela_rye @CLewandowski_ #Emmys #MAGA #tcot #PJnet #AmericaFirst #TrumpTrain https://t.co/MT8QaIs65v,777715343309484032,0
840,nikkiquinn_,😍😍😍😍😍 https://t.co/PGaNZtso89,777715344467234817,0
841,glennramirez88,Ang cute ni Eleven😍😍😍 https://t.co/4T2joelhFW,777715344769097728,1
842,BlackishFans,PHOTO: @mrbabyboogaloo at the 68th Annual Primetime Emmy Awards (9.18.16) #Emmys https://t.co/ZX6QaHkW1G,777715345020821504,0
843,TheMaxGuevara,"Se o Bruno Gagliasso pode ser fanboy, eu posso ser fangirl de #Jonerys e #Kimilia em #GameOfThrones #Emmys #Emmy2016",777715346165886976,1
844,ChrisRY98,❤👏 Mr. Robot https://t.co/KUril6sv9U,777715346421653504,0
845,megfinnegan13,@stephfeeny18  https://t.co/mOtfowW3jY,777715346811723778,1
846,FallonBrasil,"#Emmys 
Via: @ashleybanayann https://t.co/6wAtf7uZNH",777715346191085568,1
847,2Peter5_7,@TrumpHispanics @Hispanics4Trump @HispanicCaucus @HispanicsTrump @TheDemocrats @HouseDemocrats @SenateDems @LibDems https://t.co/Rm1BDJ9z5S,777715348212592640,0
848,anasansbanana,RAMI!!!! https://t.co/cKmw8NZvu9,777715348200038400,0
849,FUOXoh,"مسابقات وجوائز ايفونات 7
وفقرات شعريه
-
-mn4

 #اروع_ما_تراه_عينك #متصدر_لاني_اتحادي #Emmys #الله_لو_ #كرايم_ستوري https://t.co/uYefOgQGtD",777715348401451009,0
850,Soleis_KEY,😍😍😍 https://t.co/uYxkFkXxef,777715350246920192,1
851,TWHfans,"Well done Susanne! &lt;3 

#Emmys

LINK:... https://t.co/ZHEs4mXUez",777715350699814912,1
852,abd97saad,يا صباح الخير 😍😍😍 https://t.co/LURBqpZSml,777715350276276224,0
853,Politwital,'Game of Thrones' passes 'Frasier' as most honored prime-time TV series ever at #Emmys; 'Veep' top comedy. https://t.co/Edw6rFWQgU,777715350762913792,1
854,henbcourt,:( https://t.co/COzOKkd9zM,777715352973090816,0
855,FredSchwartzJr,I will take what is mine with Fire and Blood #GameofThrones #GOT #Emmys2016 #Emmys https://t.co/5H3k2mQcer,777715352562262017,1
